id_registro,fecha,producto,mercado,precio_minimo,precio_maximo,precio_promedio,temp_min,temp_max,lluvia_mm,alerta_helada_previa
5805,2026-01-13,Palta,Vega Modelo de Temuco,2200.0,2200.0,2200.0,2.0,31.3,161.3,1
5806,2026-01-13,Palta,Mercado Mayorista Lo Valledor de Santiago,3800.0,3800.0,3800.0,2.0,31.3,161.3,1
5807,2026-01-13,Palta,Mercado Mayorista Lo Valledor de Santiago,3800.0,3800.0,3800.0,2.0,31.3,161.3,1
5808,2026-01-13,Palta,Mercado Mayorista Lo Valledor de Santiago,3500.0,3500.0,3500.0,2.0,31.3,161.3,1
5809,2026-01-13,Palta,Mercado Mayorista Lo Valledor de Santiago,3500.0,3500.0,3500.0,2.0,31.3,161.3,1
5810,2026-01-13,Palta,Mercado Mayorista Lo Valledor de Santiago,3200.0,3200.0,3200.0,2.0,31.3,161.3,1
5811,2026-01-13,Palta,Mercado Mayorista Lo Valledor de Santiago,3200.0,3200.0,3200.0,2.0,31.3,161.3,1
5812,2026-01-13,Palta,Mercado Mayorista Lo Valledor de Santiago,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
5813,2026-01-13,Palta,Mercado Mayorista Lo Valledor de Santiago,2800.0,2800.0,2800.0,2.0,31.3,161.3,1
5814,2026-01-13,Palta,Mercado Mayorista Lo Valledor de Santiago,2700.0,2700.0,2700.0,2.0,31.3,161.3,1
5815,2026-01-13,Palta,Mercado Mayorista Lo Valledor de Santiago,2500.0,2500.0,2500.0,2.0,31.3,161.3,1
5816,2026-01-13,Palta,Mercado Mayorista Lo Valledor de Santiago,2800.0,2800.0,2800.0,2.0,31.3,161.3,1
6590,2026-01-14,Palta,Agrícola del Norte S.A. de Arica,33000.0,35000.0,33800.0,2.0,31.3,161.3,1
6591,2026-01-14,Palta,Agrícola del Norte S.A. de Arica,28000.0,33000.0,30500.0,2.0,31.3,161.3,1
6592,2026-01-14,Palta,Mercado Mayorista Lo Valledor de Santiago,4000.0,4000.0,4000.0,2.0,31.3,161.3,1
6593,2026-01-14,Palta,Mercado Mayorista Lo Valledor de Santiago,3700.0,3700.0,3700.0,2.0,31.3,161.3,1
6594,2026-01-14,Palta,Comercializadora del Agro de Limarí,3400.0,3500.0,3450.0,2.0,31.3,161.3,1
6595,2026-01-14,Palta,Mercado Mayorista Lo Valledor de Santiago,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
6596,2026-01-14,Palta,Comercializadora del Agro de Limarí,3000.0,3100.0,3050.0,2.0,31.3,161.3,1
6597,2026-01-14,Palta,Mercado Mayorista Lo Valledor de Santiago,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
6598,2026-01-14,Palta,Comercializadora del Agro de Limarí,2600.0,2700.0,2650.0,2.0,31.3,161.3,1
6599,2026-01-14,Palta,Mercado Mayorista Lo Valledor de Santiago,2700.0,2700.0,2700.0,2.0,31.3,161.3,1
6600,2026-01-14,Palta,Comercializadora del Agro de Limarí,2200.0,2300.0,2250.0,2.0,31.3,161.3,1
6601,2026-01-14,Palta,Femacal de La Calera,3300.0,3400.0,3352.6315,2.0,31.3,161.3,1
6602,2026-01-14,Palta,Femacal de La Calera,2900.0,3000.0,2961.5384,2.0,31.3,161.3,1
6603,2026-01-14,Palta,Femacal de La Calera,2500.0,2600.0,2554.5454,2.0,31.3,161.3,1
6604,2026-01-14,Palta,Mercado Mayorista Lo Valledor de Santiago,4000.0,4000.0,4000.0,2.0,31.3,161.3,1
6605,2026-01-14,Palta,Vega Central Mapocho de Santiago,3500.0,3500.0,3500.0,2.0,31.3,161.3,1
6606,2026-01-14,Palta,Vega Central Mapocho de Santiago,3700.0,3700.0,3700.0,2.0,31.3,161.3,1
6607,2026-01-14,Palta,Mercado Mayorista Lo Valledor de Santiago,3700.0,3700.0,3700.0,2.0,31.3,161.3,1
6608,2026-01-14,Palta,Macroferia Regional de Talca,3500.0,3500.0,3500.0,2.0,31.3,161.3,1
6609,2026-01-14,Palta,Vega Central Mapocho de Santiago,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
6610,2026-01-14,Palta,Vega Central Mapocho de Santiago,3500.0,3500.0,3500.0,2.0,31.3,161.3,1
6611,2026-01-14,Palta,Mercado Mayorista Lo Valledor de Santiago,3500.0,3500.0,3500.0,2.0,31.3,161.3,1
6612,2026-01-14,Palta,Macroferia Regional de Talca,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
6613,2026-01-14,Palta,Terminal Hortofrutícola Agro Chillán,3500.0,3500.0,3500.0,2.0,31.3,161.3,1
6614,2026-01-14,Palta,Vega Central Mapocho de Santiago,2900.0,2900.0,2900.0,2.0,31.3,161.3,1
6615,2026-01-14,Palta,Vega Central Mapocho de Santiago,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
6616,2026-01-14,Palta,Mercado Mayorista Lo Valledor de Santiago,3200.0,3200.0,3200.0,2.0,31.3,161.3,1
6617,2026-01-14,Palta,Macroferia Regional de Talca,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
6618,2026-01-14,Palta,Mercado Mayorista Lo Valledor de Santiago,2800.0,2800.0,2800.0,2.0,31.3,161.3,1
6619,2026-01-14,Palta,Terminal Hortofrutícola Agro Chillán,37000.0,37000.0,37000.0,2.0,31.3,161.3,1
6620,2026-01-14,Palta,Terminal Hortofrutícola Agro Chillán,33000.0,33000.0,33000.0,2.0,31.3,161.3,1
6621,2026-01-14,Palta,Vega Modelo de Temuco,3600.0,3600.0,3600.0,2.0,31.3,161.3,1
6622,2026-01-14,Palta,Vega Modelo de Temuco,3500.0,3500.0,3500.0,2.0,31.3,161.3,1
6623,2026-01-14,Palta,Vega Modelo de Temuco,2900.0,2900.0,2900.0,2.0,31.3,161.3,1
6624,2026-01-14,Palta,Vega Modelo de Temuco,2500.0,2500.0,2500.0,2.0,31.3,161.3,1
6625,2026-01-14,Palta,Vega Modelo de Temuco,2200.0,2200.0,2200.0,2.0,31.3,161.3,1
6626,2026-01-14,Palta,Mercado Mayorista Lo Valledor de Santiago,2800.0,2800.0,2800.0,2.0,31.3,161.3,1
6627,2026-01-14,Palta,Mercado Mayorista Lo Valledor de Santiago,3800.0,3800.0,3800.0,2.0,31.3,161.3,1
6628,2026-01-14,Palta,Mercado Mayorista Lo Valledor de Santiago,2500.0,2500.0,2500.0,2.0,31.3,161.3,1
6629,2026-01-14,Palta,Mercado Mayorista Lo Valledor de Santiago,3500.0,3500.0,3500.0,2.0,31.3,161.3,1
6630,2026-01-14,Palta,Mercado Mayorista Lo Valledor de Santiago,2200.0,2200.0,2200.0,2.0,31.3,161.3,1
6631,2026-01-14,Palta,Mercado Mayorista Lo Valledor de Santiago,3200.0,3200.0,3200.0,2.0,31.3,161.3,1
6632,2026-01-14,Palta,Mercado Mayorista Lo Valledor de Santiago,2000.0,2000.0,2000.0,2.0,31.3,161.3,1
6633,2026-01-14,Palta,Mercado Mayorista Lo Valledor de Santiago,2800.0,2800.0,2800.0,2.0,31.3,161.3,1
6634,2026-01-14,Palta,Mercado Mayorista Lo Valledor de Santiago,1600.0,1600.0,1600.0,2.0,31.3,161.3,1
6635,2026-01-14,Palta,Mercado Mayorista Lo Valledor de Santiago,2500.0,2500.0,2500.0,2.0,31.3,161.3,1
7415,2026-01-15,Palta,Mercado Mayorista Lo Valledor de Santiago,4000.0,4000.0,4000.0,2.0,31.3,161.3,1
7416,2026-01-15,Palta,Mercado Mayorista Lo Valledor de Santiago,3700.0,3700.0,3700.0,2.0,31.3,161.3,1
7417,2026-01-15,Palta,Terminal La Palmera de La Serena,3500.0,3600.0,3550.0,2.0,31.3,161.3,1
7418,2026-01-15,Palta,Mercado Mayorista Lo Valledor de Santiago,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
7419,2026-01-15,Palta,Terminal La Palmera de La Serena,3100.0,3200.0,3150.0,2.0,31.3,161.3,1
7420,2026-01-15,Palta,Mercado Mayorista Lo Valledor de Santiago,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
7421,2026-01-15,Palta,Terminal La Palmera de La Serena,2700.0,2800.0,2750.0,2.0,31.3,161.3,1
7422,2026-01-15,Palta,Mercado Mayorista Lo Valledor de Santiago,2700.0,2700.0,2700.0,2.0,31.3,161.3,1
7423,2026-01-15,Palta,Terminal La Palmera de La Serena,2300.0,2400.0,2350.0,2.0,31.3,161.3,1
7424,2026-01-15,Palta,Femacal de La Calera,3400.0,3500.0,3441.6666,2.0,31.3,161.3,1
7425,2026-01-15,Palta,Femacal de La Calera,3000.0,3100.0,3044.4444,2.0,31.3,161.3,1
7426,2026-01-15,Palta,Femacal de La Calera,2500.0,2600.0,2551.5463,2.0,31.3,161.3,1
7427,2026-01-15,Palta,Mercado Mayorista Lo Valledor de Santiago,4000.0,4000.0,4000.0,2.0,31.3,161.3,1
7428,2026-01-15,Palta,Vega Central Mapocho de Santiago,3600.0,3600.0,3600.0,2.0,31.3,161.3,1
7429,2026-01-15,Palta,Mercado Mayorista Lo Valledor de Santiago,3800.0,3800.0,3800.0,2.0,31.3,161.3,1
7430,2026-01-15,Palta,Vega Monumental Concepción,3800.0,3800.0,3800.0,2.0,31.3,161.3,1
7431,2026-01-15,Palta,Feria Lagunitas de Puerto Montt,4800.0,4800.0,4800.0,2.0,31.3,161.3,1
7432,2026-01-15,Palta,Vega Central Mapocho de Santiago,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
7433,2026-01-15,Palta,Mercado Mayorista Lo Valledor de Santiago,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
7434,2026-01-15,Palta,Vega Monumental Concepción,3500.0,3500.0,3500.0,2.0,31.3,161.3,1
7435,2026-01-15,Palta,Feria Lagunitas de Puerto Montt,4500.0,4500.0,4500.0,2.0,31.3,161.3,1
7436,2026-01-15,Palta,Vega Central Mapocho de Santiago,2900.0,2900.0,2900.0,2.0,31.3,161.3,1
7437,2026-01-15,Palta,Mercado Mayorista Lo Valledor de Santiago,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
7438,2026-01-15,Palta,Vega Monumental Concepción,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
7439,2026-01-15,Palta,Vega Central Mapocho de Santiago,2500.0,2500.0,2500.0,2.0,31.3,161.3,1
7440,2026-01-15,Palta,Mercado Mayorista Lo Valledor de Santiago,2700.0,2700.0,2700.0,2.0,31.3,161.3,1
7441,2026-01-15,Palta,Macroferia Regional de Talca,35000.0,35000.0,35000.0,2.0,31.3,161.3,1
7442,2026-01-15,Palta,Macroferia Regional de Talca,33000.0,33000.0,33000.0,2.0,31.3,161.3,1
7443,2026-01-15,Palta,Macroferia Regional de Talca,30000.0,30000.0,30000.0,2.0,31.3,161.3,1
7444,2026-01-15,Palta,Vega Modelo de Temuco,3600.0,3800.0,3693.617,2.0,31.3,161.3,1
7445,2026-01-15,Palta,Vega Modelo de Temuco,3200.0,3500.0,3388.0597,2.0,31.3,161.3,1
7446,2026-01-15,Palta,Vega Modelo de Temuco,2500.0,2900.0,2704.878,2.0,31.3,161.3,1
7447,2026-01-15,Palta,Vega Modelo de Temuco,2500.0,2700.0,2591.1764,2.0,31.3,161.3,1
7448,2026-01-15,Palta,Vega Modelo de Temuco,1500.0,2000.0,1720.0,2.0,31.3,161.3,1
7449,2026-01-15,Palta,Mercado Mayorista Lo Valledor de Santiago,3800.0,3800.0,3800.0,2.0,31.3,161.3,1
7450,2026-01-15,Palta,Mercado Mayorista Lo Valledor de Santiago,3800.0,3800.0,3800.0,2.0,31.3,161.3,1
7451,2026-01-15,Palta,Mercado Mayorista Lo Valledor de Santiago,3500.0,3500.0,3500.0,2.0,31.3,161.3,1
7452,2026-01-15,Palta,Mercado Mayorista Lo Valledor de Santiago,3500.0,3500.0,3500.0,2.0,31.3,161.3,1
7453,2026-01-15,Palta,Mercado Mayorista Lo Valledor de Santiago,3200.0,3200.0,3200.0,2.0,31.3,161.3,1
7454,2026-01-15,Palta,Mercado Mayorista Lo Valledor de Santiago,3100.0,3100.0,3100.0,2.0,31.3,161.3,1
7455,2026-01-15,Palta,Mercado Mayorista Lo Valledor de Santiago,2800.0,2800.0,2800.0,2.0,31.3,161.3,1
7456,2026-01-15,Palta,Mercado Mayorista Lo Valledor de Santiago,2800.0,2800.0,2800.0,2.0,31.3,161.3,1
7457,2026-01-15,Palta,Mercado Mayorista Lo Valledor de Santiago,2500.0,2500.0,2500.0,2.0,31.3,161.3,1
7458,2026-01-15,Palta,Mercado Mayorista Lo Valledor de Santiago,2500.0,2500.0,2500.0,2.0,31.3,161.3,1
8278,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,4000.0,4000.0,4000.0,2.0,31.3,161.3,1
8279,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,3700.0,3700.0,3700.0,2.0,31.3,161.3,1
8280,2026-01-16,Palta,Terminal La Palmera de La Serena,3500.0,3600.0,3550.0,2.0,31.3,161.3,1
8281,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
8282,2026-01-16,Palta,Terminal La Palmera de La Serena,3100.0,3200.0,3150.0,2.0,31.3,161.3,1
8283,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
8284,2026-01-16,Palta,Terminal La Palmera de La Serena,2700.0,2800.0,2750.0,2.0,31.3,161.3,1
8285,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,2700.0,2700.0,2700.0,2.0,31.3,161.3,1
8286,2026-01-16,Palta,Terminal La Palmera de La Serena,2300.0,2400.0,2350.0,2.0,31.3,161.3,1
8287,2026-01-16,Palta,Femacal de La Calera,3400.0,3500.0,3455.5555,2.0,31.3,161.3,1
8288,2026-01-16,Palta,Femacal de La Calera,3000.0,3200.0,3105.8823,2.0,31.3,161.3,1
8289,2026-01-16,Palta,Femacal de La Calera,2500.0,2600.0,2551.3513,2.0,31.3,161.3,1
8290,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,4000.0,4000.0,4000.0,2.0,31.3,161.3,1
8291,2026-01-16,Palta,Vega Central Mapocho de Santiago,3600.0,3600.0,3600.0,2.0,31.3,161.3,1
8292,2026-01-16,Palta,Macroferia Regional de Talca,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
8293,2026-01-16,Palta,Vega Central Mapocho de Santiago,3800.0,3800.0,3800.0,2.0,31.3,161.3,1
8294,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,3700.0,3800.0,3767.5675,2.0,31.3,161.3,1
8295,2026-01-16,Palta,Terminal Hortofrutícola Agro Chillán,3800.0,3800.0,3800.0,2.0,31.3,161.3,1
8296,2026-01-16,Palta,Feria Lagunitas de Puerto Montt,5000.0,5000.0,5000.0,2.0,31.3,161.3,1
8297,2026-01-16,Palta,Vega Central Mapocho de Santiago,3200.0,3200.0,3200.0,2.0,31.3,161.3,1
8298,2026-01-16,Palta,Macroferia Regional de Talca,2800.0,2800.0,2800.0,2.0,31.3,161.3,1
8299,2026-01-16,Palta,Vega Central Mapocho de Santiago,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
8300,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
8301,2026-01-16,Palta,Terminal Hortofrutícola Agro Chillán,3500.0,3500.0,3500.0,2.0,31.3,161.3,1
8302,2026-01-16,Palta,Feria Lagunitas de Puerto Montt,4500.0,4500.0,4500.0,2.0,31.3,161.3,1
8303,2026-01-16,Palta,Vega Central Mapocho de Santiago,2800.0,2800.0,2800.0,2.0,31.3,161.3,1
8304,2026-01-16,Palta,Vega Central Mapocho de Santiago,2900.0,2900.0,2900.0,2.0,31.3,161.3,1
8305,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
8306,2026-01-16,Palta,Vega Central Mapocho de Santiago,2600.0,2600.0,2600.0,2.0,31.3,161.3,1
8307,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,2600.0,2600.0,2600.0,2.0,31.3,161.3,1
8308,2026-01-16,Palta,Macroferia Regional de Talca,35000.0,35000.0,35000.0,2.0,31.3,161.3,1
8309,2026-01-16,Palta,Macroferia Regional de Talca,33000.0,33000.0,33000.0,2.0,31.3,161.3,1
8310,2026-01-16,Palta,Macroferia Regional de Talca,30000.0,30000.0,30000.0,2.0,31.3,161.3,1
8311,2026-01-16,Palta,Vega Modelo de Temuco,3600.0,4000.0,3722.2222,2.0,31.3,161.3,1
8312,2026-01-16,Palta,Vega Modelo de Temuco,3200.0,3800.0,3504.1095,2.0,31.3,161.3,1
8313,2026-01-16,Palta,Vega Modelo de Temuco,2900.0,2900.0,2900.0,2.0,31.3,161.3,1
8314,2026-01-16,Palta,Vega Modelo de Temuco,2500.0,2500.0,2500.0,2.0,31.3,161.3,1
8315,2026-01-16,Palta,Vega Modelo de Temuco,2200.0,2200.0,2200.0,2.0,31.3,161.3,1
8316,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,2800.0,2800.0,2800.0,2.0,31.3,161.3,1
8317,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,3800.0,3800.0,3800.0,2.0,31.3,161.3,1
8318,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,2500.0,2500.0,2500.0,2.0,31.3,161.3,1
8319,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,3500.0,3500.0,3500.0,2.0,31.3,161.3,1
8320,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,2200.0,2200.0,2200.0,2.0,31.3,161.3,1
8321,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,3100.0,3100.0,3100.0,2.0,31.3,161.3,1
8322,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,2000.0,2000.0,2000.0,2.0,31.3,161.3,1
8323,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,2800.0,2800.0,2800.0,2.0,31.3,161.3,1
8324,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,1700.0,1700.0,1700.0,2.0,31.3,161.3,1
8325,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,2500.0,2500.0,2500.0,2.0,31.3,161.3,1
9017,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,4000.0,4000.0,4000.0,2.0,31.3,161.3,1
9018,2026-01-19,Palta,Terminal La Palmera de La Serena,3500.0,3600.0,3550.0,2.0,31.3,161.3,1
9019,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,3400.0,3400.0,3400.0,2.0,31.3,161.3,1
9020,2026-01-19,Palta,Terminal La Palmera de La Serena,3100.0,3200.0,3150.0,2.0,31.3,161.3,1
9021,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,3100.0,3100.0,3100.0,2.0,31.3,161.3,1
9022,2026-01-19,Palta,Terminal La Palmera de La Serena,2700.0,2800.0,2750.0,2.0,31.3,161.3,1
9023,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,2500.0,2500.0,2500.0,2.0,31.3,161.3,1
9024,2026-01-19,Palta,Terminal La Palmera de La Serena,2300.0,2400.0,2350.0,2.0,31.3,161.3,1
9025,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,3800.0,3800.0,3800.0,2.0,31.3,161.3,1
9026,2026-01-19,Palta,Femacal de La Calera,3400.0,3400.0,3400.0,2.0,31.3,161.3,1
9027,2026-01-19,Palta,Femacal de La Calera,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
9028,2026-01-19,Palta,Femacal de La Calera,2600.0,2600.0,2600.0,2.0,31.3,161.3,1
9029,2026-01-19,Palta,Vega Central Mapocho de Santiago,4000.0,4000.0,4000.0,2.0,31.3,161.3,1
9030,2026-01-19,Palta,Vega Central Mapocho de Santiago,3600.0,3600.0,3600.0,2.0,31.3,161.3,1
9031,2026-01-19,Palta,Vega Central Mapocho de Santiago,3800.0,3800.0,3800.0,2.0,31.3,161.3,1
9032,2026-01-19,Palta,Macroferia Regional de Talca,3600.0,3600.0,3600.0,2.0,31.3,161.3,1
9033,2026-01-19,Palta,Vega Central Mapocho de Santiago,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
9034,2026-01-19,Palta,Vega Central Mapocho de Santiago,3400.0,3400.0,3400.0,2.0,31.3,161.3,1
9035,2026-01-19,Palta,Macroferia Regional de Talca,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
9036,2026-01-19,Palta,Vega Central Mapocho de Santiago,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
9037,2026-01-19,Palta,Macroferia Regional de Talca,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
9038,2026-01-19,Palta,Vega Central Mapocho de Santiago,2600.0,2600.0,2600.0,2.0,31.3,161.3,1
9039,2026-01-19,Palta,Vega Modelo de Temuco,4000.0,4000.0,4000.0,2.0,31.3,161.3,1
9040,2026-01-19,Palta,Vega Modelo de Temuco,3500.0,3600.0,3552.1739,2.0,31.3,161.3,1
9041,2026-01-19,Palta,Vega Modelo de Temuco,2900.0,3000.0,2952.9411,2.0,31.3,161.3,1
9042,2026-01-19,Palta,Vega Modelo de Temuco,2000.0,2200.0,2111.1111,2.0,31.3,161.3,1
9043,2026-01-19,Palta,Vega Modelo de Temuco,2200.0,2200.0,2200.0,2.0,31.3,161.3,1
9044,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,2800.0,2800.0,2800.0,2.0,31.3,161.3,1
9045,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,3800.0,3800.0,3800.0,2.0,31.3,161.3,1
9046,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,2500.0,2500.0,2500.0,2.0,31.3,161.3,1
9047,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,3700.0,3700.0,3700.0,2.0,31.3,161.3,1
9048,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,2200.0,2200.0,2200.0,2.0,31.3,161.3,1
9049,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
9050,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,2000.0,2000.0,2000.0,2.0,31.3,161.3,1
9051,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,2800.0,2800.0,2800.0,2.0,31.3,161.3,1
9052,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,1700.0,1700.0,1700.0,2.0,31.3,161.3,1
9053,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,2400.0,2400.0,2400.0,2.0,31.3,161.3,1
9800,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,4000.0,4000.0,4000.0,2.0,31.3,161.3,1
9801,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,3700.0,3700.0,3700.0,2.0,31.3,161.3,1
9802,2026-01-20,Palta,Terminal La Palmera de La Serena,3500.0,3600.0,3550.0,2.0,31.3,161.3,1
9803,2026-01-20,Palta,Comercializadora del Agro de Limarí,3300.0,3400.0,3350.0,2.0,31.3,161.3,1
9804,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,3400.0,3400.0,3400.0,2.0,31.3,161.3,1
9805,2026-01-20,Palta,Terminal La Palmera de La Serena,3100.0,3200.0,3150.0,2.0,31.3,161.3,1
9806,2026-01-20,Palta,Comercializadora del Agro de Limarí,2900.0,3000.0,2950.0,2.0,31.3,161.3,1
9807,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
9808,2026-01-20,Palta,Terminal La Palmera de La Serena,2700.0,2800.0,2750.0,2.0,31.3,161.3,1
9809,2026-01-20,Palta,Comercializadora del Agro de Limarí,2500.0,2600.0,2550.0,2.0,31.3,161.3,1
9810,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,2700.0,2700.0,2700.0,2.0,31.3,161.3,1
9811,2026-01-20,Palta,Terminal La Palmera de La Serena,2300.0,2400.0,2350.0,2.0,31.3,161.3,1
9812,2026-01-20,Palta,Comercializadora del Agro de Limarí,2100.0,2200.0,2150.0,2.0,31.3,161.3,1
9813,2026-01-20,Palta,Femacal de La Calera,3400.0,3400.0,3400.0,2.0,31.3,161.3,1
9814,2026-01-20,Palta,Femacal de La Calera,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
9815,2026-01-20,Palta,Femacal de La Calera,2600.0,2600.0,2600.0,2.0,31.3,161.3,1
9816,2026-01-20,Palta,Femacal de La Calera,2100.0,2100.0,2100.0,2.0,31.3,161.3,1
9817,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,4000.0,4000.0,4000.0,2.0,31.3,161.3,1
9818,2026-01-20,Palta,Vega Central Mapocho de Santiago,3600.0,3600.0,3600.0,2.0,31.3,161.3,1
9819,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,3800.0,3800.0,3800.0,2.0,31.3,161.3,1
9820,2026-01-20,Palta,Macroferia Regional de Talca,3600.0,3600.0,3600.0,2.0,31.3,161.3,1
9821,2026-01-20,Palta,Terminal Hortofrutícola Agro Chillán,3600.0,3600.0,3600.0,2.0,31.3,161.3,1
9822,2026-01-20,Palta,Vega Monumental Concepción,4000.0,4000.0,4000.0,2.0,31.3,161.3,1
9823,2026-01-20,Palta,Feria Lagunitas de Puerto Montt,5000.0,5000.0,5000.0,2.0,31.3,161.3,1
9824,2026-01-20,Palta,Vega Central Mapocho de Santiago,3400.0,3400.0,3400.0,2.0,31.3,161.3,1
9825,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,3500.0,3500.0,3500.0,2.0,31.3,161.3,1
9826,2026-01-20,Palta,Macroferia Regional de Talca,3400.0,3400.0,3400.0,2.0,31.3,161.3,1
9827,2026-01-20,Palta,Terminal Hortofrutícola Agro Chillán,3300.0,3300.0,3300.0,2.0,31.3,161.3,1
9828,2026-01-20,Palta,Vega Monumental Concepción,3500.0,3500.0,3500.0,2.0,31.3,161.3,1
9829,2026-01-20,Palta,Feria Lagunitas de Puerto Montt,4500.0,4500.0,4500.0,2.0,31.3,161.3,1
9830,2026-01-20,Palta,Vega Central Mapocho de Santiago,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
9831,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,2800.0,2800.0,2800.0,2.0,31.3,161.3,1
9832,2026-01-20,Palta,Macroferia Regional de Talca,3200.0,3200.0,3200.0,2.0,31.3,161.3,1
9833,2026-01-20,Palta,Terminal Hortofrutícola Agro Chillán,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
9834,2026-01-20,Palta,Vega Monumental Concepción,3000.0,3000.0,3000.0,2.0,31.3,161.3,1
9835,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,2500.0,2500.0,2500.0,2.0,31.3,161.3,1
9836,2026-01-20,Palta,Vega Modelo de Temuco,3500.0,3600.0,3550.0,2.0,31.3,161.3,1
9837,2026-01-20,Palta,Vega Modelo de Temuco,2900.0,3000.0,2946.6666,2.0,31.3,161.3,1
9838,2026-01-20,Palta,Vega Modelo de Temuco,2500.0,2500.0,2500.0,2.0,31.3,161.3,1
9839,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,2800.0,2800.0,2800.0,2.0,31.3,161.3,1
9840,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,3800.0,3800.0,3800.0,2.0,31.3,161.3,1
9841,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,2500.0,2500.0,2500.0,2.0,31.3,161.3,1
