id_registro,fecha,producto,mercado,precio_minimo,precio_maximo,precio_promedio
8279,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,3700.0,3700.0,3700.0
8280,2026-01-16,Palta,Terminal La Palmera de La Serena,3500.0,3600.0,3550.0
8281,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,3300.0,3300.0,3300.0
8282,2026-01-16,Palta,Terminal La Palmera de La Serena,3100.0,3200.0,3150.0
8283,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,3000.0,3000.0,3000.0
8284,2026-01-16,Palta,Terminal La Palmera de La Serena,2700.0,2800.0,2750.0
8285,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,2700.0,2700.0,2700.0
8286,2026-01-16,Palta,Terminal La Palmera de La Serena,2300.0,2400.0,2350.0
8287,2026-01-16,Palta,Femacal de La Calera,3400.0,3500.0,3455.5555
8288,2026-01-16,Palta,Femacal de La Calera,3000.0,3200.0,3105.8823
8289,2026-01-16,Palta,Femacal de La Calera,2500.0,2600.0,2551.3513
8290,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,4000.0,4000.0,4000.0
8291,2026-01-16,Palta,Vega Central Mapocho de Santiago,3600.0,3600.0,3600.0
8292,2026-01-16,Palta,Macroferia Regional de Talca,3000.0,3000.0,3000.0
8293,2026-01-16,Palta,Vega Central Mapocho de Santiago,3800.0,3800.0,3800.0
8294,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,3700.0,3800.0,3767.5675
8295,2026-01-16,Palta,Terminal Hortofrutícola Agro Chillán,3800.0,3800.0,3800.0
8296,2026-01-16,Palta,Feria Lagunitas de Puerto Montt,5000.0,5000.0,5000.0
8297,2026-01-16,Palta,Vega Central Mapocho de Santiago,3200.0,3200.0,3200.0
8298,2026-01-16,Palta,Macroferia Regional de Talca,2800.0,2800.0,2800.0
8299,2026-01-16,Palta,Vega Central Mapocho de Santiago,3300.0,3300.0,3300.0
8300,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,3300.0,3300.0,3300.0
8301,2026-01-16,Palta,Terminal Hortofrutícola Agro Chillán,3500.0,3500.0,3500.0
8302,2026-01-16,Palta,Feria Lagunitas de Puerto Montt,4500.0,4500.0,4500.0
8303,2026-01-16,Palta,Vega Central Mapocho de Santiago,2800.0,2800.0,2800.0
8304,2026-01-16,Palta,Vega Central Mapocho de Santiago,2900.0,2900.0,2900.0
8305,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,3000.0,3000.0,3000.0
8306,2026-01-16,Palta,Vega Central Mapocho de Santiago,2600.0,2600.0,2600.0
8307,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,2600.0,2600.0,2600.0
8308,2026-01-16,Palta,Macroferia Regional de Talca,35000.0,35000.0,35000.0
8309,2026-01-16,Palta,Macroferia Regional de Talca,33000.0,33000.0,33000.0
8310,2026-01-16,Palta,Macroferia Regional de Talca,30000.0,30000.0,30000.0
8311,2026-01-16,Palta,Vega Modelo de Temuco,3600.0,4000.0,3722.2222
8312,2026-01-16,Palta,Vega Modelo de Temuco,3200.0,3800.0,3504.1095
8313,2026-01-16,Palta,Vega Modelo de Temuco,2900.0,2900.0,2900.0
8314,2026-01-16,Palta,Vega Modelo de Temuco,2500.0,2500.0,2500.0
8315,2026-01-16,Palta,Vega Modelo de Temuco,2200.0,2200.0,2200.0
8316,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,2800.0,2800.0,2800.0
8317,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,3800.0,3800.0,3800.0
8318,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,2500.0,2500.0,2500.0
8319,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,3500.0,3500.0,3500.0
8320,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,2200.0,2200.0,2200.0
8321,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,3100.0,3100.0,3100.0
8322,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,2000.0,2000.0,2000.0
8323,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,2800.0,2800.0,2800.0
8324,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,1700.0,1700.0,1700.0
8325,2026-01-16,Palta,Mercado Mayorista Lo Valledor de Santiago,2500.0,2500.0,2500.0
9017,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,4000.0,4000.0,4000.0
9018,2026-01-19,Palta,Terminal La Palmera de La Serena,3500.0,3600.0,3550.0
9019,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,3400.0,3400.0,3400.0
9020,2026-01-19,Palta,Terminal La Palmera de La Serena,3100.0,3200.0,3150.0
9021,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,3100.0,3100.0,3100.0
9022,2026-01-19,Palta,Terminal La Palmera de La Serena,2700.0,2800.0,2750.0
9023,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,2500.0,2500.0,2500.0
9024,2026-01-19,Palta,Terminal La Palmera de La Serena,2300.0,2400.0,2350.0
9025,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,3800.0,3800.0,3800.0
9026,2026-01-19,Palta,Femacal de La Calera,3400.0,3400.0,3400.0
9027,2026-01-19,Palta,Femacal de La Calera,3000.0,3000.0,3000.0
9028,2026-01-19,Palta,Femacal de La Calera,2600.0,2600.0,2600.0
9029,2026-01-19,Palta,Vega Central Mapocho de Santiago,4000.0,4000.0,4000.0
9030,2026-01-19,Palta,Vega Central Mapocho de Santiago,3600.0,3600.0,3600.0
9031,2026-01-19,Palta,Vega Central Mapocho de Santiago,3800.0,3800.0,3800.0
9032,2026-01-19,Palta,Macroferia Regional de Talca,3600.0,3600.0,3600.0
9033,2026-01-19,Palta,Vega Central Mapocho de Santiago,3300.0,3300.0,3300.0
9034,2026-01-19,Palta,Vega Central Mapocho de Santiago,3400.0,3400.0,3400.0
9035,2026-01-19,Palta,Macroferia Regional de Talca,3300.0,3300.0,3300.0
9036,2026-01-19,Palta,Vega Central Mapocho de Santiago,3000.0,3000.0,3000.0
9037,2026-01-19,Palta,Macroferia Regional de Talca,3000.0,3000.0,3000.0
9038,2026-01-19,Palta,Vega Central Mapocho de Santiago,2600.0,2600.0,2600.0
9039,2026-01-19,Palta,Vega Modelo de Temuco,4000.0,4000.0,4000.0
9040,2026-01-19,Palta,Vega Modelo de Temuco,3500.0,3600.0,3552.1739
9041,2026-01-19,Palta,Vega Modelo de Temuco,2900.0,3000.0,2952.9411
9042,2026-01-19,Palta,Vega Modelo de Temuco,2000.0,2200.0,2111.1111
9043,2026-01-19,Palta,Vega Modelo de Temuco,2200.0,2200.0,2200.0
9044,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,2800.0,2800.0,2800.0
9045,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,3800.0,3800.0,3800.0
9046,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,2500.0,2500.0,2500.0
9047,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,3700.0,3700.0,3700.0
9048,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,2200.0,2200.0,2200.0
9049,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,3300.0,3300.0,3300.0
9050,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,2000.0,2000.0,2000.0
9051,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,2800.0,2800.0,2800.0
9052,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,1700.0,1700.0,1700.0
9053,2026-01-19,Palta,Mercado Mayorista Lo Valledor de Santiago,2400.0,2400.0,2400.0
9800,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,4000.0,4000.0,4000.0
9801,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,3700.0,3700.0,3700.0
9802,2026-01-20,Palta,Terminal La Palmera de La Serena,3500.0,3600.0,3550.0
9803,2026-01-20,Palta,Comercializadora del Agro de Limarí,3300.0,3400.0,3350.0
9804,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,3400.0,3400.0,3400.0
9805,2026-01-20,Palta,Terminal La Palmera de La Serena,3100.0,3200.0,3150.0
9806,2026-01-20,Palta,Comercializadora del Agro de Limarí,2900.0,3000.0,2950.0
9807,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,3000.0,3000.0,3000.0
9808,2026-01-20,Palta,Terminal La Palmera de La Serena,2700.0,2800.0,2750.0
9809,2026-01-20,Palta,Comercializadora del Agro de Limarí,2500.0,2600.0,2550.0
9810,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,2700.0,2700.0,2700.0
9811,2026-01-20,Palta,Terminal La Palmera de La Serena,2300.0,2400.0,2350.0
9812,2026-01-20,Palta,Comercializadora del Agro de Limarí,2100.0,2200.0,2150.0
9813,2026-01-20,Palta,Femacal de La Calera,3400.0,3400.0,3400.0
9814,2026-01-20,Palta,Femacal de La Calera,3000.0,3000.0,3000.0
9815,2026-01-20,Palta,Femacal de La Calera,2600.0,2600.0,2600.0
9816,2026-01-20,Palta,Femacal de La Calera,2100.0,2100.0,2100.0
9817,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,4000.0,4000.0,4000.0
9818,2026-01-20,Palta,Vega Central Mapocho de Santiago,3600.0,3600.0,3600.0
9819,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,3800.0,3800.0,3800.0
9820,2026-01-20,Palta,Macroferia Regional de Talca,3600.0,3600.0,3600.0
9821,2026-01-20,Palta,Terminal Hortofrutícola Agro Chillán,3600.0,3600.0,3600.0
9822,2026-01-20,Palta,Vega Monumental Concepción,4000.0,4000.0,4000.0
9823,2026-01-20,Palta,Feria Lagunitas de Puerto Montt,5000.0,5000.0,5000.0
9824,2026-01-20,Palta,Vega Central Mapocho de Santiago,3400.0,3400.0,3400.0
9825,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,3500.0,3500.0,3500.0
9826,2026-01-20,Palta,Macroferia Regional de Talca,3400.0,3400.0,3400.0
9827,2026-01-20,Palta,Terminal Hortofrutícola Agro Chillán,3300.0,3300.0,3300.0
9828,2026-01-20,Palta,Vega Monumental Concepción,3500.0,3500.0,3500.0
9829,2026-01-20,Palta,Feria Lagunitas de Puerto Montt,4500.0,4500.0,4500.0
9830,2026-01-20,Palta,Vega Central Mapocho de Santiago,3000.0,3000.0,3000.0
9831,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,2800.0,2800.0,2800.0
9832,2026-01-20,Palta,Macroferia Regional de Talca,3200.0,3200.0,3200.0
9833,2026-01-20,Palta,Terminal Hortofrutícola Agro Chillán,3000.0,3000.0,3000.0
9834,2026-01-20,Palta,Vega Monumental Concepción,3000.0,3000.0,3000.0
9835,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,2500.0,2500.0,2500.0
9836,2026-01-20,Palta,Vega Modelo de Temuco,3500.0,3600.0,3550.0
9837,2026-01-20,Palta,Vega Modelo de Temuco,2900.0,3000.0,2946.6666
9838,2026-01-20,Palta,Vega Modelo de Temuco,2500.0,2500.0,2500.0
9839,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,2800.0,2800.0,2800.0
9840,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,3800.0,3800.0,3800.0
9841,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,2500.0,2500.0,2500.0
9842,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,3500.0,3500.0,3500.0
9843,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,2200.0,2200.0,2200.0
9844,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,3200.0,3200.0,3200.0
9845,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,2000.0,2000.0,2000.0
9846,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,2800.0,2800.0,2800.0
9847,2026-01-20,Palta,Mercado Mayorista Lo Valledor de Santiago,2500.0,2500.0,2500.0
